canonical_product_link,product_name,brand_final,brand_source,category_primary,category_source,category_all,price,description_clean,item_ids,variant_count,page_rating,page_review_count,average_rating,rating_count,review_count,recommended_ratio,native_review_count,native_sampling_review_count,native_community_content_review_count,syndicated_review_count
https://www.ulta.com/p/strawberry-jam-blush-pimprod2031234,Strawberry Jam Blush,Physicians Formula,description,Blush,source,"[""Blush""]",12.99,"Spread some sweetness on those cheeks, as well as the gorgeous pink color of this Strawberry Jam Blush from Physicians Formula. Ultra creamy, and as spreadable (and blendable) as your favorite jam, this blush provides a lit-from-within glow while leaving behind the enticing scent of strawberry jam. Details Features Strawberry Blush: Achieve a radiant glow with the help of this buttery soft blush. Simply spread it on and enjoy natural color that looks and smells as sweet as strawberry jam. Nourishing + Moisturizing: Made with a blend of murumuru butter, cupuaçu butter, and tucuma butter from the nutrient-rich Amazon, this skin-loving makeup is packed with essential fatty acids and pro-vitamins that soften, condition, and moisturize the skin. Smooth Application: Whether you use a makeup brush or even just your fingers, this ultra-creamy blush glides on with ease and seamlessly blends into the skin for attractive all-day coverage. Made For Sensitive Skin: Physicians Formula makeup is specifically formulated with your health and comfort in mind. That's why they use high-quality ingredients, leaving you looking and feeling beautiful from the inside out. How To Use May be worn alone or over makeup. Brush over cheekbones to define and contour for a perfected natural-looking glow! Ingredients Talc, Alumina, Dimethiconol Stearate, Isostearyl Neopentanoate, Octyldodecyl Stearoyl Stearate, Astrocaryum Murumuru Seed Butter, Fragrance/Parfum, Polybutene, Phenoxyethanol, Zinc Stearate, Caprylyl Glycol, Lauroyl Lysine, Ethylhexylglycerin, Hexylene Glycol, Astrocaryum Tucuma Seed Butter, Theobroma Grandiflorum Seed Butter, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Silica, Tin Oxide, Tocopherol, Lecithin, Ascorbyl Palmitate, Glyceryl Stearate, Glyceryl Oleate, Citric Acid, Carmine (CI 75470), Chromium Oxide Greens (CI 77288), Ferric Ferrocyanide (CI 77510), Iron Oxides (CI 77491, CI 77492, CI 77499), Mica, Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Red 40 Lake (CI 16035), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140).","[""2594989""]",1,4.1,80.0,4.1,80,80,0.84,25,,0,55
https://www.ulta.com/p/strobe-dewy-skin-tint-pimprod2045158,Strobe Dewy Skin Tint,MAC,description,Tinted Moisturizer,source,"[""Tinted Moisturizer""]",38.0,"MAC Strobe Dewy Skin Tint, is a sheer, illuminating tinted moisturizer with light-bending effects that's infused with hyaluronic acid, shea butter, squalane and vitamin E. Details Benefits Contains 78.65% skincare ingredients Immediately evens skin tone Blurs and diffuses blemishes Provides immediate hydration Long-wearing, 8 hours Non-fading, 8 hours Stays color-true, 8 hours Provides anti-pollution protection and anti-blue light protection 74% naturally derived* *Per ISO Standard 16128. From plant sources, non-petroleum mineral sources and/or water. How To Use Ingredients Water\Aqua\Eau, Hydrogenated Didecene, Glycerin, Propanediol, Isoamyl Laurate, Squalane, Cetyl Peg/Ppg-10/1 Dimethicone, Soybean Glycerides, Hydrogenated Styrene/ Isoprene Copolymer, Polyglyceryl-4 Isostearate, Sodium Chloride, Butyrospermum Parkii (Shea) Butter Unsaponifiables, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Disteardimonium Hectorite, Caprylyl Glycol, 1,2-Hexanediol, Sodium Hyaluronate, Disodium Edta, Ascorbyl Palmitate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Hydroxyacetophenone, Tocopheryl Acetate, Bht, Phenoxyethanol, [+/- Mica, Titanium Dioxide (Ci77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Chromium Hydroxide Green (CI 77289), Chromium Oxide Greens (CI 77288), Ferricammonium Ferrocyanide (CI 77510), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742), Red 6 (Ci15850), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Ultramarines (CI 77007), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985)]","[""2622240""]",1,4.6,397.0,4.58,398,398,0.96,14,,0,384
https://www.ulta.com/p/studio-finish-spf-35-correcting-concealer-xlsImpprod15921236,Studio Finish SPF 35 Correcting Concealer,MAC,description,Concealer,source,"[""Concealer""]",28.0,"MAC Studio Finish SPF 35 Concealer is a highly concentrated, creamy concealer formula with brightening and correcting opaque coverage, plus SPF. Use undereye, or anywhere you need a smooth, flawless look and a natural finish. Details Benefits Formulated Without Lightweight, long-wearing, full-coverage concealer Brightening, correcting natural finish A flawless look for undereye, blemishes, dark spots Broad-spectrum UVA/UVB SPF 35 protection Long-wearing, 12 hours Emollient-based Controls oil Water-resistant Does not cause acne Formaldehyde Hydroquinone Triclosan Coal Tar Toluene Sodium Laureth Sulfate Gluten Silicone Phthalate Paraben Mineral Oil Petrolatum Polyethylene Lauryl Sulfate Oxybenzone How To Use Apply concealer to skin directly and blend with finger or concealer brush. Ingredients NC20: Octinoxate 5.00%, Titanium Dioxide 2.00% Octyldodecanol, Synthetic Beeswax, Copernicia Cerifera (Carnauba) Wax, Silica, Hydrogenated Polyisobutene, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Ascorbyl Palmitate, Polybutene, PVP / Hexadecene Copolymer, Alumina, Stearic Acid. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Chromium Oxide Greens (CI 77288).","[""2510647""]",1,4.4,398.0,4.4,398,398,0.87,89,,0,309
https://www.ulta.com/p/studio-fix-24-hour-smooth-wear-fluid-correcting-concealer-xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Fluid Correcting Concealer,MAC,structured,Concealer,source,"[""Concealer""]",30.0,"MAC Studio Fix 24-Hour Smooth Wear Concealer is a lightweight fluid concealer that provides all-day brightening, correcting coverage. Wand applicator can zero in undereye or on any area for 24-hour comfortable wear and a natural matte finish. Details Benefits Formulated Without Lightweight fluid concealer with medium-to-full buildable coverage Brightening, correcting natural matte finish Perfect for undereye and precision touch-ups Skin looks smoother, even and selfie-ready Long-wearing, 24 hours Non-settling, 24 hours Non-streaking, 24 hours Non-caking, 24 hours, Provides stay-true color, 24 hours Transfer, sweat, humidity, and water-resistant Fragrance Oil Formaldehyde Hydroquinone Triclosan Coal Tar Toluene Sodium Laureth Sulfate Gluten Phthalate Paraben Mineral Oil Petrolatum Polyethylene Lauryl Sulfate Oxybenzone How To Use For smooth, even, selfie-ready skin, apply concealer using the wand applicator under eyes, over blemishes, dark spots or anywhere else you want all-day coverage. Blend without compromising coverage by tapping concealer into skin with your ring finger or a concealer brush. MAC Artist Tip for Contouring: To sculpt and contour, try a shade that's two-to-three times deeper than your skin tone. Using the wand applicator, stripe on a small amount of concealer directly under cheekbones where a shadow would naturally occur. Blend concealer with your finger or a contour brush using sweeping and circular motions until there are no hard lines. Finish the look by dusting a blush like Mineralize Blush in Dainty on the apples of cheeks.","[""2532166""]",1,4.3,625.0,4.28,625,625,0.82,208,,0,417
https://www.ulta.com/p/studio-fix-every-wear-all-over-face-pen-pimprod2040514,Studio Fix Every-Wear All-Over Face Pen,MAC,description,Concealer,source,"[""Concealer""]",40.0,"MAC's Studio Fix Every-Wear All-Over Face Pen is a multi-use concealer pen with medium-to-full buildable coverage and a natural matte finish that is transfer-proof, waterproof and wears for 36 hours. Details Benefits Multi-use, lightweight, hydrating formula 36HR longwear Medium-to-full buildable coverage & natural matte finish Doesn't settle, cake, crease or streak Transfer- & waterproof, sweat- & humidity-resistant Dermatologist tested Does not cause acne Suitable for all skin types How To Use Twist the bottom of the pen to unlock and click half-way to spot-conceal or all the way for all-over coverage. Using MAC's 171S Smooth Edge All-Over Face Brush or your fingertips, blend the product into skin. Twist the bottom again to lock and snap the lid onto the pen. Ingredients Water\\Aqua\\Eau, Dimethicone, Methyl Trimethicone, Trimethylsiloxysilicate/Dimethiconol Crosspolymer, Butylene Glycol, Neopentyl Glycol Diheptanoate, Phenyl Trimethicone, Polymethyl Methacrylate, Ppg-12/Smdi Copolymer, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Tocopheryl Acetate, Sodium Hyaluronate, Lecithin, Caffeine, Triethyl Citrate, Methicone, Peg-10 Dimethicone, Laureth-7, Alumina, Silica, Magnesium Aluminum Silicate, Triethoxycaprylylsilane, Polysilicone-11, Xanthan Gum, Sodium Chloride, Dimethicone Silylate, Dimethicone/Peg-10/15 Crosspolymer, Disteardimonium Hectorite, Caprylyl Glycol, Hexylene Glycol, Dipropylene Glycol, Zinc Stearate, Disodium Edta, Bht, Phenoxyethanol, Sodium Citrate, Potassium Sorbate, Sodium Dehydroacetate, \[+/- Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499)\] \","[""2611018""]",1,4.4,629.0,4.36,629,629,0.92,39,,0,590
https://www.ulta.com/p/studio-fix-fluid-spf15-24hr-matte-foundation-oil-control-pimprod2044825,Studio Fix Fluid SPF15 24HR Matte Foundation + Oil Control,MAC,structured,Foundation,source,"[""Foundation""]",44.0,"MAC's original matte foundation has been remastered with a soft-matte finish, 87% skincare ingredients and easy-to-apply pump - now in 67 shades. Details Benefits 96% said it left skin feeling breathable* 91% said studio fix left skin looking natural*​ 93% said it did not feel drying on skin*​ 98% said it blended easily onto skin*​ 24-hour, color-true wear Non-cakey coverage Fragrance free Free from animal-derived ingredients Recyclable glass bottle *Consumer testing on 167 women after using product for one week. How To Use Ingredients Water\Aqua\Eau, Methyl Trimethicone, Dimethicone, Trimethylsiloxysilicate, Peg-10 Dimethicone, Butylene Glycol, Isododecane, Polyethylene, Cetyl Peg/Ppg-10/1 Dimethicone, Magnesium Sulfate, Algae Extract, Laminaria Saccharina Extract, Sodium Hyaluronate, Salix Nigra (Willow) Bark Extract, Tocopheryl Acetate, Caffeine, Lecithin, Hydrogenated Lecithin, Disteardimonium Hectorite, Silica, Xanthan Gum, Dimethicone Crosspolymer, Triethoxycaprylylsilane, Dimethicone/Peg-10/15 Crosspolymer, Methoxy Amodimethicone/Silsesquioxane Copolymer, Sorbitan Sesquioleate, Salicylic Acid, Sodium Citrate, Laureth-7, Methyldihydrojasmonate, Propylene Carbonate, Alumina, Dipropylene Glycol []Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Bht, Phenoxyethanol, Sorbic Acid, Chloroxylenol, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499)]","[""2622206""]",1,4.3,1048.0,4.33,1052,1052,0.91,65,,0,987
https://www.ulta.com/p/studio-fix-mattifine-12hr-shine-control-primer-pimprod2027373,Studio Fix Mattifine 12hr Shine Control Primer,MAC,description,Face Primer,source,"[""Face Primer""]",36.0,"The MAC Studio Fix Mattifine 12hr Shine Control Primer is a mattifying primer that delivers an all-day reduction in the appearance of pores, controls oil and shine, and promises an improvement in skin texture for up to six hours. How To Use Smooth evenly onto cleansed face after moisturizer (and before foundation) with fingertips, sponge or brush. Ingredients Water\Aqua\Eau, Dimethicone, Methyl Trimethicone, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Butylene Glycol.","[""2587732""]",1,4.4,170.0,4.35,170,170,0.91,55,,0,115
https://www.ulta.com/p/studio-fix-powder-plus-foundation-makeup-xlsImpprod15921242,Studio Fix Powder Plus Foundation Makeup,MAC,structured,Foundation,source,"[""Foundation""]",44.0,"MAC Studio Fix Powder Plus Foundation is a one-step pressed powder and foundation makeup that gives skin a 12-hour ultra-matte finish while controlling shine and without causing acne. Details Benefits Formulated Without Powder and foundation, in one ultra-matte makeup Medium-to-full correcting coverage, natural finish Subtly blurs redness and imperfections For all skin types, especially oily skin Controls oil and shine, 8 hours Immediately reduces appearance of pores Provides stay-true color, 12 hours Does not cause acne Non-streaking/non-caking/non-settling, 12 hours Sweat and humidity-resistant Photo-friendly Phthalates Paraben Retinyl Palmitate Mineral Oil Petrolatum Formaldehyde Polyethylene Hydroquinone Triclosan Coal Tar Toluene Lauryl Sulfate Laureth Sulfate Gluten How To Use Prep + Prime Fix+ Ingredients Talc, Silica, Isostearyl Palmitate, Methicone, Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Chromium Oxide Greens (CI 77288), Ultramarines (CI 77007). Please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.","[""2510813""]",1,4.6,1954.0,4.56,1954,1954,0.91,957,,0,997
https://www.ulta.com/p/studio-fix-pro-set-blur-weightless-loose-powder-pimprod2038203,Studio Fix Pro Set + Blur Weightless Loose Powder,MAC,description,Setting Spray & Powder,source,"[""Setting Spray & Powder""]",36.0,"The MAC Studio Fix Pro Set + Blur Weightless Loose Powder is an ultra-refined loose powder that sets makeup all day, instantly absorbs oil and provides a photo-friendly matte finish with a 3D blurring effect. Details Benefits Lightweight, ultra-refined powder sets makeup Sweat & humidity-resistant Does not cause acne Suitable for all skin types How To Use Apply with the included puff applicator or a brush all over the face as desired. Ingredients Polymethylsilsesquioxane, Synthetic Fluorphlogopite, Silica, Dimethicone, Triethoxycaprylylsilane, Ethylhexylglycerin, Caprylyl Glycol, Diisostearyl Malate, Pentaerythrityl Tetraethylhexanoate, Hydrogenated Lecithin, Tocopherol, Sodium Dehydroacetate, [+/- Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Blue 1 Lake (CI 42090), Chromium Oxide Greens (CI 77288), Manganese Violet (CI 77742), Red 30 (CI 73360), Ultramarines (CI 77007), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985)].","[""2609367""]",1,4.6,478.0,4.58,478,478,0.96,35,,0,443
https://www.ulta.com/p/studio-perfect-color-correcting-primer-in-green-xlsImpprod3280313,Studio Perfect Color Correcting Primer in Green,NYX Professional Makeup,description,Color Correcting,source,"[""Color Correcting""]",14.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Give Back Prep your complexion using the NYX Professional Makeup Studio Perfect Primer! Available in various matte shades to soften fine lines, smooth skin & color correct. Details Benefits Lightweight color correcting face primer with a matte finish The silky formula creates a smooth surface for makeup application, extending the wear of your makeup Apply clear to soften fine lines & pores Apply lavender to color correct yellow tones Apply green to color correct red tones Vegan formula (no animal-derived ingredient or by-product) Cruelty free How To Use Apply before foundation for an unbelievably smooth complexion. Ingredients Cyclopentasiloxane, Dimethicone Crosspolymer, Cyclopentasiloxane, Cyclohexasiloxane, Dimethicone, Silica, Phenoxyethanol. May Contain: Titanium Dioxide (CI 77891), Chromium Oxide Greens (CI 77288), Manganese Violet (CI 77742), Ultramarines (CI 77007), Iron Oxides (CI 77491, 77492, 77499).","[""2226206""]",1,3.8,1244.0,3.83,1244,1244,0.76,1081,,0,163
https://www.ulta.com/p/studio-perfect-color-correcting-primer-in-lavender-xlsImpprod3280315,Studio Perfect Color Correcting Primer in Lavender,NYX Professional Makeup,description,Face Primer,source,"[""Face Primer""]",14.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Give Back Prep your complexion using the NYX Professional Makeup Studio Perfect Primer! Available in various matte shades to soften fine lines, smooth skin & color correct. Details Benefits Lightweight color correcting face primer with a matte finish The silky formula creates a smooth surface for makeup application, extending the wear of your makeup Apply clear to soften fine lines & pores Apply lavender to color correct yellow tones Apply green to color correct red tones Vegan formula (no animal-derived ingredient or by-product) Cruelty free How To Use Apply before foundation for an unbelievably smooth complexion. Ingredients Cyclopentasiloxane, Dimethicone Crosspolymer, Cyclopentasiloxane, Cyclohexasiloxane, Dimethicone, Silica, Phenoxyethanol. May Contain: Titanium Dioxide (CI 77891), Chromium Oxide Greens (CI 77288), Manganese Violet (CI 77742), Ultramarines (CI 77007), Iron Oxides (CI 77491, 77492, 77499).","[""2226207""]",1,3.8,1244.0,3.83,1244,1244,0.76,1081,,0,163
https://www.ulta.com/p/studio-perfect-face-primer-in-clear-xlsImpprod3280311,Studio Perfect Face Primer in Clear,NYX Professional Makeup,description,Face Primer,source,"[""Face Primer""]",14.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Give Back Prep your complexion using the NYX Professional Makeup Studio Perfect Primer! Available in various matte shades to soften fine lines, smooth skin & color correct. Details Benefits Lightweight color correcting face primer with a matte finish The silky formula creates a smooth surface for makeup application, extending the wear of your makeup Apply clear to soften fine lines & pores Apply lavender to color correct yellow tones Apply green to color correct red tones Vegan formula (no animal-derived ingredient or by-product) Cruelty free How To Use Apply before foundation for an unbelievably smooth complexion. Ingredients Cyclopentasiloxane, Dimethicone Crosspolymer, Cyclopentasiloxane, Cyclohexasiloxane, Dimethicone, Silica, Phenoxyethanol. May Contain: Titanium Dioxide (CI 77891), Chromium Oxide Greens (CI 77288), Manganese Violet (CI 77742), Ultramarines (CI 77007), Iron Oxides (CI 77491, 77492, 77499).","[""2226205""]",1,3.8,1244.0,3.83,1244,1244,0.76,1081,,0,163
https://www.ulta.com/p/studio-radiance-face-body-radiant-sheer-foundation-pimprod2023387,Studio Radiance Face And Body Radiant Sheer Foundation,MAC,structured,Foundation,source,"[""Foundation""]",42.0,"M·A·C's Studio Radiance Face And Body Radiant Sheer Foundation is an ultra-light, waterproof foundation that provides a sheer buildable veil of coverage with a natural, radiant glow. How To Use Apply to skin using fingers, a sponge or foundation brush, then blend with fingers, sponge or brush. Ingredients N9: Water\Aqua\Eau, Dimethicone, Hydrogenated Polyisobutene, Butylene Glycol, Vp/hexadecene Copolymer, Stearic Acid, Phenyl Trimethicone, Polyglyceryl-3 Diisostearate, Ethylhexyl Hydroxystearate, Vp/eicosene Copolymer, Talc, Trimethylsiloxysilicate, Tocopherol, Tocopheryl Acetate, Fusanus Spicatus Wood Oil, Citrus Aurantium Dulcis (orange) Peel Oil, Magnesium Aluminum Silicate, Triethanolamine, Polysorbate 20, Xanthan Gum, Cetyl Alcohol, Farnesol, Disodium EDTA, Phenoxyethanol, Chlorphenesin, [May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499).","[""2579193""]",1,,356.0,4.03,356,356,0.76,234,,0,122
https://www.ulta.com/p/studio-radiance-moisturizing-illuminating-primer-pimprod2032070,Studio Radiance Moisturizing + Illuminating Primer,MAC,description,Face Primer,source,"[""Face Primer""]",36.0,"The MAC Studio Radiance Moisturizing + Illuminating Primer provides immediate and lasting radiance, and all-day soothing hydration. Preps skin for smooth makeup application. Details Benefits Provides immediate and long-term moisture, 8 hours Provides immediate and long-term radiance, 8 hours Preps skin for smooth makeup application Immediately soothes skin through hydration For all skin types Does not cause acne How To Use Smooth evenly onto cleansed face after moisturizer (and before foundation) using fingertips, sponge or the 170S Brush. Ingredients Water\Aqua\Eau, Butylene Glycol, Olea Europaea (Olive) Fruit Oil, Isononyl Isononanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Glycerin, Octyldodecanol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyglyceryl-2 Triisostearate, Tocopheryl Acetate, Sodium Hyaluronate, Squalane, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Niacinamide, Sorbitol, Trehalose, Fragrance (Parfum), Dimethicone, Cetyl Peg/Ppg-10/1 Dimethicone, Sodium Polyaspartate, Polymethylsilsesquioxane, Hydroxyethyl Urea, Hdi/Ppg/Polycaprolactone Crosspolymer, Octyldodecyl Xyloside, Quaternium-90 Bentonite, Polysorbate 60, Sodium Chloride, Silica, Propylene Carbonate, Isopropyl Isostearate, Caprylyl Glycol, Hexylene Glycol, Hydrogenated Polyisobutene, Peg-30 Dipolyhydroxystearate, Sorbitan Isostearate, Benzyl Salicylate, Limonene, Linalool, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Disodium Edta, Phenoxyethanol, Potassium Sorbate, Sodium Dehydroacetate.","[""2593996""]",1,4.8,361.0,4.76,361,361,0.91,46,,0,315
https://www.ulta.com/p/studio-radiance-serum-powered-foundation-pimprod2040797,Studio Radiance Serum Powered Foundation,MAC,description,Foundation,source,"[""Foundation""]",46.0,"MAC Studio Radiance Serum Powered Foundation is a buildable, weightless, 24-hour hydrating foundation that smooths texture, evens tone, and blurs the look of pores. Details Benefits Features Won't cake, crease, settle or cause breakouts 56 naturally radiant shades +209% instant hydration* for plumper, smoother and more radiant skin 33 skincare ingredients including a 10% hyaluronic acid solution 12-hour radiant longwear** 90% said skin felt more hydrated throughout the day*** 91% said skin looked instantly smoother and noticeably healthier*** Hydrates immediately and over time Strengthens the skin barrier. Protects against pollution Water-, sweat-, humidity-, and transfer-resistant Dermatologist tested and non-comedogenic. Safe for sensitive skin CLAIMS FOOTNOTES: *Clinical testing on 28 panelists after using the product once. **Clinical testing on 25 panelists after using the product once. ***Consumer testing on 167 panelists after using the product for 1 week. Allure 2023 One To Watch Award Winner How To Use Ingredients Water\Aqua\Eau, Phenyl Trimethicone, Tricaprylin, Glycerin, Butylene Glycol, C9-12 Alkane, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Octyldodecanol, Trimethylsiloxysilicate, Polyglyceryl-2 Triisostearate, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Ppg-12/Smdi Copolymer, C12-15 Alkyl Benzoate, Peg/Ppg/Polybutylene Glycol-8/5/3 Glycerin, Polymethylsilsesquioxane, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Helianthus Annuus (Sunflower) Seed Extract, Cucumis Sativus (Cucumber) Fruit Extract, Tremella Fuciformis Sporocarp Extract, Hordeum Vulgare Extract\Extrait D'Orge, Tocopheryl Acetate, Sorbitol, Trehalose, Lecithin, Disteardimonium Hectorite, Octyldodecyl Xyloside, Propylene Glycol Dicaprate, Polyglyceryl-3 Diisostearate, Triethyl Citrate, Disodium Stearoyl Glutamate, Pvp, Silica, Polysorbate 60, Sorbitan Isostearate, Betaine, Dimethicone, Hdi/Ppg/Polycaprolactone Crosspolymer, Synthetic Fluorphlogopite, Tin Oxide, Peg-30 Dipolyhydroxystearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Aluminum Dimyristate, Citric Acid, Silica Dimethicone Silylate, Triethoxycaprylylsilane, Hydroxyacetophenone, Bht, Disodium Edta, Caprylyl Glycol, Sodium Dehydroacetate, Potassium Sorbate, Phenoxyethanol, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499)]","[""2613961""]",1,4.4,862.0,4.37,864,864,0.91,154,,0,710
https://www.ulta.com/p/studio-secrets-magic-skin-beautifier-bb-cream-xlsImpprod4480171,Studio Secrets Magic Skin Beautifier B.B. Cream,L'Oréal,structured,BB & CC Creams,source,"[""BB & CC Creams""]",12.99,"Discover the L'Oréal Studio Secrets Magic Skin Beautifier B.B. Cream: this multi-tasking, ultra-light lotion delivers 4 beautifying actions in 1. Details Benefits Features 4 beautifying actions in 1- prime, correct, hydrate, perfect Encapsulated pigments color adjust to your perfect shade Leaves skin more beautiful over time Infused with Vitamin C and Vitamin E Formulated with Beautifying Beads: encapsulated, color-transforming pigments","[""2246835""]",1,3.7,1622.0,3.7,1622,1622,0.74,1252,,0,370
https://www.ulta.com/p/studio-skin-24-hour-full-coverage-waterproof-foundation-pimprod2009758,Studio Skin 24 Hour Full Coverage Waterproof Foundation,Smashbox,structured,Foundation,source,"[""Foundation""]",3.8,"Smashbox Studio Skin 24 Hour Full Coverage Waterproof Foundation is a comfortable, 24-hour full coverage foundation liquid that weightlessly glides over skin. Formulated with Hyaluronic Acid, Vitamin E, it has a matte finish with a soft blurring effect. Details Benefits Formulated Without 55 hour full coverage with a matte finish Weightless, comfortable feel that's non-settling & non-creasing Oil & shine control with kaolin clay & bamboo powder Waterproof; sweat & humidity-resistant Smooths skin with Hyaluronic Acid, Vitamin E & light scattering spheres For all skin types & non-acnegenic Parabens Phthalates Silicones Talc SLS & SLES Triclosan & Triclocarban Sulfates Mineral Oil Formaldehydes & Formaldehyde-Releasing Agents Coal Tar Chemical Sunscreens Retinyl Palmitate Hydroquinone Undisclosed Synthetic Fragrances How To Use Apply Photo Finish Primer. Start with a drop of foundation & blend well. This formula reveals its true color within 60 seconds & sets quickly. Build as needed. Studio Tip: a little goes a long way. Ingredients Isododecane, Methyl Methacrylate Crosspolymer, Isohexadecane, Petrolatum, Glyceryl Stearate, Disteardimonium Hectorite, Hydrogenated Styrene/ Isoprene Copolymer, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Kaolin, Tocopheryl Acetate, Sodium Hyaluronate, Glycine Soja (Soybean) Seed Extract, Ricinus Communis (Castor) Seed Oil, Bambusa Arundinacea (Bamboo) Stem Powder, Glycerin, Cholesterol, Bisabolol, Linoleic Acid, Polyethylene, Silica, Propylene Carbonate, Polyglyceryl-3 Diisostearate, Hydrogenated Castor Oil, BHT, Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), Chromium Hydroxide Green (CI 77289), Chromium Oxide Greens (CI 77288).","[""2552423""]",1,,1974.0,3.98,1974,1974,0.45,326,,0,1648
